description,y_pred,y_conf,y_true
Repair of rectal prolapse with partial removal of lower large bowel using an endoscope,High,0.97191423,4
Partial removal of breast and underarm lymph nodes,High,0.6808198,4
Incision of shin and outer lower leg bones,High,0.67108244,4
Anesthesia for procedure on arteries of lower leg including bypass graft,Moderate-High,0.49095136,4
Creation of brain fluid drainage shunt,Very-High,0.8481155,4
"Catheter based closure of congenital heart defect with implant, accessed through the skin",Very-High,0.68320674,4
Insertion of drainage device and creation of fluid reservoir in front chamber of eye,Moderate-Low,0.5788717,4
"Suture of peripheral nerve, arm or leg, with relocation to new site",High,0.9095815,4
"Anesthesia for open or endoscopic amputation of arm, shoulder blade, and collar bone",Moderate-High,0.67717195,4
Closure of abnormal drainage tract of small bowel,High,0.5576284,4
"Insertion of posterior spinal instrumentation at base of neck for stabilization, 1 interspace",High,0.95723057,4
Insertion of prosthetic material to enlarge lower jaw bone,Very-High,0.7340652,4
Removal of pressure sore and bone at sacrum with skin graft,High,0.9572805,4
"Suture of multiple small bowel ulcers, defects, wounds, injuries, or rupture",High,0.9813586,4
Vaginal removal of uterus and vagina with repair of herniated bowel into rectum or vagina,High,0.9539131,4
Removal of (less than 5 centimeters) tissue growth of pelvis or hip,High,0.71223193,4
Removal of dead or infected foot joint tissue using an endoscope,High,0.49897635,4
Connection of extra urinary duct (ureter) to bladder,High,0.49113458,4
Repair of bladder canal (urethra) and/or lower bladder for incontinence,Moderate-High,0.73950905,4
"Suture of large bowel ulcer, defect, wound, injury, or rupture",High,0.9425775,4
Removal and reconnection of diseased or injured portion of urinary duct (ureter),High,0.96366364,4
Abdominal removal of uterus,Moderate-High,0.5229105,4
Excision of corneal tissue to correct astigmatism,Very-High,0.75230324,4
Repair of the muscle separating the chest and abdominal cavities,High,0.9930299,4
Open treatment of broken and/or dislocated upper or lower arm bones at elbow with implant,High,0.8982686,4
Total removal of breast,Very-High,0.65061617,4
Removal of fluid-filled sac (bursa) of wrist joint lining or forearm tendon,High,0.8932677,4
Cesarean delivery after vaginal delivery attempt due to prior cesarean delivery,High,0.9218711,4
"Removal of thymus gland surrounding lymph nodes, sternal or chest approach",High,0.9697496,4
Incision to repair wrist joint with repair of cartilage,High,0.8155058,4
Repair of stomach outlet muscle and severing of vagus nerve,Moderate-High,0.49612075,4
"Reconstruction of bladder canal (urethra), male",High,0.8350155,4
Release of capsule of ankle joint,Moderate-High,0.80291086,4
Destruction of kidney growths using an endoscope,High,0.87337255,4
Removal of air sac of lung,High,0.8731527,4
Creation of small bowel opening using an endoscope,High,0.53170675,4
Incision of nasal sinus with placement of bone graft,High,0.60213,4
Procedure on abdomen using an endoscope,Moderate-Low,0.4109945,4
Fusion of knee,High,0.8431734,4
Anchoring of biceps tendon,High,0.89899665,4
Removal (3 centimeters or greater) tissue growth of hand or finger,High,0.79620486,4
Removal of gallbladder with exploration of common bile duct,High,0.96356887,4
Removal (3 centimeters or greater) tissue growth at forearm and/or wrist,High,0.36818114,4
Repair of knee joint with bone graft and hardware using an endoscope,High,0.89154166,4
Tying off congenital blood flow tract defect,Moderate-High,0.9432027,4
Stereotactic treatment of brain growth,Very-High,0.7686352,4
Tying or stapling of perforation at junction of esophagus and stomach,High,0.944567,4
Repair of blood vessel of neck with graft,High,0.79730624,4
Removal and replacement of inflatable bladder canal (urethra) or bladder neck sphincter,High,0.6391779,4
"Placement of stent of biliary duct, accessed through the skin with imaging including radiological supervision and interpretation",Moderate-Low,0.35329625,4
Removal (5 centimeters or greater) tissue growth in abdominal wall,Very-High,0.641537,4
Exploration of nasal sinus using an endoscope,Moderate-High,0.4803731,4
Repair of bladder canal (urethra) and/or lower bladder for incontinence,Moderate-High,0.73950905,4
"Abdominal removal of uterus (greater than 250 grams), tubes, and/or ovaries using an endoscope",High,0.9467582,4
Incision of nasal sinus,Moderate-High,0.6502233,4
Removal of loose or foreign body of shoulder using an endoscope,High,0.99301004,4
Bypass of diseased or blocked artery (neck to brain artery),High,0.862932,4
Removal (less than 3 centimeters) tissue growth of hand or finger,High,0.6436483,4
Removal or shaving of knee joint cartilage using an endoscope,High,0.91741824,4
Incision of shin bone,Moderate-High,0.49866438,4
Partial removal of pancreatic and common bile ducts,High,0.9635692,4
"Exploration of abdomen for postsurgical bleeding, blood clot, or infection",Very-High,0.42723662,4
Reconstruction of lower jaw or cheek bone with implant,Very-High,0.907985,4
Closure of abnormal drainage tract within small bowel or small to large bowel,High,0.9033668,4
Open treatment of collar bone and shoulder joint dislocation with tissue graft,High,0.83993405,4
Open treatment of hinge of jaw bone fracture,High,0.8939749,4
Bypass of diseased or blocked artery (groin to upper leg artery),High,0.9839987,4
Treatment of broken shin bone,High,0.84482116,4
Realignment of the eye with repair of two horizontal eye muscles,High,0.97434765,4
Open treatment of broken thigh bone,High,0.89919424,4
Total removal of thyroid lobe on one side of the neck plus partial removal of thyroid lobe on the opposite side of the neck including the tissue in between,Moderate-High,0.7498376,4
Repair of ankle joint with revision of prosthesis,High,0.7776355,4
"Repair of torn tendons of shoulder, open procedure",High,0.88464814,4
Transplant of tendon to palm,High,0.97521544,4
Partial removal of bladder,Moderate-High,0.47166887,4
Reconstruction of small bowel opening,High,0.46851498,4
Repair of left upper heart,High,0.60332125,4
Reconstruction of nipple or area around nipple,High,0.5680396,4
Creation of drainage tract from throat to windpipe,Very-High,0.58276474,4
Removal of permanent right heart electrodes and pacemaker,Moderate-High,0.7345761,4
Removal of gallbladder cyst,Moderate-High,0.3931999,4
Control of bleeding in chest using an endoscope,Moderate-Low,0.8922056,4
Placement of multiple nerve sections for grafting,High,0.6647539,4
Removal of growth of sclera,Moderate-Low,0.6075048,4
Reinsertion of torn biceps or triceps tendon at elbow,High,0.9993857,4
Lengthening of tendon of hand or finger,High,0.6647336,4
Repair of injury to muscle separating the chest and abdominal cavities,High,0.9909791,4
Open treatment of knee dislocation,Moderate-High,0.44992375,4
Suture of muscle separating the chest and abdominal cavities to restore function,High,0.961395,4
Harvest of patient bone marrow for transplantation,Moderate-Low,0.5706769,4
Abdominal removal of fibroid tumors (greater than 250 grams) of uterus,High,0.98417974,4
Removal and replacement of defibrillator pulse generator,Moderate-High,0.62617356,4
Voice box procedure,Very-High,0.2766169,4
Upper arm and elbow procedure,High,0.6867606,4
Removal of lens material and capsule for dislocated lens,Moderate-High,0.69920576,4
"Suture of peripheral nerve, arm or leg",High,0.74197596,4
"Insertion of central venous catheter and implanted device for infusion beneath the skin, patient younger than 5 years",Moderate-High,0.4973236,4
Incision through sinus at cheek bone to reach nerves and blood vessels,Very-High,0.8712943,4
Partial removal of stomach,High,0.3403029,4
Correction of bunion,High,0.9791753,4
Repair of conjunctiva,High,0.48941064,4
Repositioning of bone between chin and thyroid,Moderate-High,0.596854,4
Removal of mammary implant material,Moderate-High,0.40522194,4
Anesthesia for partial removal of liver or management of bleeding including use of an endoscope,High,0.867149,4
"Balloon dilation of blood vessel in head, accessed through the skin",Very-High,0.33010575,4
Tying common iliac vein (groin vein),High,0.93765336,4
Repair of nerve with graft,High,0.86828685,4
Removal of windpipe cartilage growth,Very-High,0.22634101,4
Repair of non-healed shin bone with insertion of hardware,High,0.95637083,4
Bypass of diseased or blocked artery (upper leg to lower leg artery),High,0.99324566,4
Repair of blood vessel of arm with vein graft,High,0.78780854,4
Removal of dead or infected finger joint tissue using an endoscope,High,0.78393817,4
"Occlusion of head or neck artery, accessed through the skin",High,0.70208985,4
Fusion of multiple foot joints,High,0.8604254,4
"Incision, exploration, and removal of foreign body of upper or lower heart chamber on heart-lung machine",High,0.4334854,4
Suture of injured bile duct,High,0.901293,4
Removal of lower jaw bone,Very-High,0.5536074,4
Transplantation of patient's bone marrow or blood-derived stem cells,High,0.7661067,4
Removal of tendon in hand or finger with rod insertion,High,0.98330855,4
Partial removal of bone and/or release of lower spinal cord or spinal nerves,High,0.59500366,4
Removal of blood clot in vena cava,High,0.86316913,4
Removal of growth of ear canal,High,0.35965377,4
Anesthesia for procedure on major abdominal blood vessels,Moderate-Low,0.58038014,4
Release and/or relocation of ulnar nerve at elbow,High,0.676518,4
Repair and repositioning of abnormally positioned duct (ureter),High,0.9708354,4
Repair of windpipe cartilage,High,0.61284286,4
Insertion of intravascular stents in neck artery with radiological supervision and interpretation,High,0.778034,4
Oral removal of upper jaw bone growth or cyst,High,0.61769664,4
Bypass of diseased or blocked artery (aorta to groin to opposite groin artery),Very-High,0.7278999,4
Removal of permanent right heart electrodes and pacemaker,Moderate-High,0.7345761,4
Revision of large bowel opening and hernia repair,Moderate-High,0.52230245,4
Incision to repair ankle joint bone,High,0.4906785,4
Removal of growth of peripheral nerve or nerve lining,High,0.60789233,4
Muscle flap wound repair at head and neck,Very-High,0.80425185,4
"Insertion of posterior spinal instrumentation for spinal stabilization, 13 or more vertebral segments",High,0.9864645,4
Bypass graft of neck artery,High,0.53414935,4
Reconstruction of nipple or area around nipple,High,0.5680396,4
"Replacement of aortic valve with prosthetic valve, accessed through the skin",Very-High,0.7663988,4
Decompression of eye bone using an endoscope,High,0.8515692,4
Repair of diseased or bulging (aneurysm) artery of upper thigh,High,0.99360365,4
Removal of loose or foreign body of hip joint using an endoscope,High,0.9724903,4
Removal of thyroid,High,0.37634107,4
Revision and replacement of spinal neurostimulator electrodes,Very-High,0.59249216,4
Anesthesia for removal of pelvic bone tumor,Moderate-Low,0.59019274,4
Shortening of one of the forearm bones,High,0.82020926,4
Injection of bone cement into body of middle or lower spine bone accessed through the skin using imaging guidance,Moderate-High,0.3207933,4
"Removal of membrane from the retina, pars plana approach",Very-High,0.4772107,4
"Insertion of hardware to dislocated hand bone at wrist joint with manipulation, accessed through the skin",Moderate-High,0.58398163,4
Repair to increase depth of mouth,Very-High,0.8045745,4
Partial removal of spine bone and growth at lower spinal column,High,0.47516298,4
Repair of openings in nasal cartilage,High,0.9418411,4
Open treatment of broken jaw or cheek bone,High,0.7015288,4
Complete removal of tongue and surrounding lymph nodes on one side of neck,Very-High,0.8378896,5
Repair of brain covering by tissue or synthetic graft,Very-High,0.7692672,5
Revision of total elbow repair,Very-High,0.7355969,5
Partial removal of liver lobe,Very-High,0.64019805,5
"Destruction of 1 or more bone growths, accessed through the skin",High,0.70661587,5
Removal of bile duct growth,Very-High,0.5624893,5
Removal of pituitary gland tumor using an endoscope,High,0.5067321,5
"Insertion of breast prosthesis at time of breast repositioning, removal or reconstruction",Moderate-Low,0.61371267,5
Connection of bile duct to small bowel,Very-High,0.889251,5
Removal of voice box,Very-High,0.5672507,5
