description,y_pred,y_conf,y_true
Anesthesia for procedure on brain patient in sitting position,High,0.98793066,High
Repair of non-healed hand or finger bone,High,0.98563147,High
Suture of wound or injury to windpipe cartilage,Moderate-High,0.45422593,High
Removal of thyroid,High,0.37634107,High
Removal of blood clot and portion of artery of upper thigh artery,High,0.930074,High
Repair of muscle at esophagus and stomach using an endoscope,High,0.5177658,High
Removal of heel bone spur,High,0.4806138,High
Removal of bone with drainage from cavity behind eye,Very-High,0.80021816,High
Fusion of finger joint,High,0.94719374,High
Partial removal of stomach,High,0.3403029,High
Open treatment of broken forearm bone and closed treatment of joint dislocation,High,0.7855496,High
Removal of nerve of hamstring muscle,Moderate-High,0.48487213,High
Closed treatment of broken jaw bone with insertion of hardware or oral splint,Very-High,0.49078822,High
Removal of blood flow assist device and repair of aorta,High,0.41545287,High
Repair non-healed fracture of forearm bones with patient-derived bone graft,Very-High,0.77891785,High
Repair of non-healed fracture of thigh bone,High,0.9386791,High
Removal of excessive skin of upper eyelid,High,0.94974357,High
Transplantation of fetal sac tissue to cornea,High,0.9363774,High
Surgical treatment of broken thigh bone,High,0.9395403,High
Bypass of diseased or blocked artery (arm to opposite arm artery),High,0.9985305,High
Removal of eye contents with insertion of implant,High,0.9903999,High
Release or removal of shoulder scar tissue using an endoscope,High,0.7611019,High
Partial removal of rectum,High,0.36941123,High
Repair of trapped incisional or abdominal hernia,High,0.5157431,High
Removal of membrane from the retina,High,0.3791876,High
Removal of cyst or growth of upper arm bone with donor bone graft,Moderate-High,0.6854055,High
Partial removal of bone and/or release of lower spinal cord or spinal nerves,High,0.59500366,High
"Insertion of stents and blood clot protection device in neck artery, open or accessed through the skin",High,0.85438156,High
Partial removal of shoulder joint lining using an endoscope,High,0.98994875,High
Removal or repair of collar bone and shoulder blade joint,Moderate-High,0.48541927,High
Removal (less than 5 centimeters) tissue growth of back or flank,High,0.9576885,High
Fusion of hand joint,High,0.97840047,High
Removal of eyeball with implant attached to muscles,High,0.9657567,High
"Insertion of intravascular stents in vein, open or accessed through the skin, with radiological supervision and interpretation",High,0.70807534,High
Insertion of permanent ocular prosthesis into orbit with muscle attachment,High,0.77292794,High
Incision or removal of cranial nerve,Moderate-High,0.6268626,High
"Incision of the bladder canal (urethra) using an endoscope, male",Moderate-Low,0.9270871,High
Revision to reshape nasal bones after previous repair,High,0.7137008,High
Repair of abnormal lung vein blood return to left upper heart chamber,High,0.6627592,High
Bypass of diseased or blocked artery (aorta to upper leg artery),High,0.67961794,High
Partial removal of throat,High,0.4428491,High
"Replacement of aortic valve with prosthetic valve, open procedure",Very-High,0.93768543,High
Removal or destruction of growth in nose,Moderate-High,0.6546809,High
Incision to correct foot or ankle bones with patient-derived bone graft,Moderate-High,0.5387009,High
Implantation of corneal ring segments,High,0.98138773,High
Open treatment of ankle dislocation with repair or internal or external hardware,Moderate-High,0.71031773,High
Removal of growth of hand,Moderate-High,0.52902186,High
Anesthesia for procedure on brain,High,0.39289024,High
Fusion of foot joint,High,0.88062054,High
Repair of incisional or abdominal hernia,Moderate-High,0.80107385,High
Removal of gallbladder,Moderate-High,0.3562362,High
"Suture of large bowel ulcer, defect, wound, injury, or rupture",High,0.9425775,High
Incision of voice box to repair thyroid cartilage fracture,High,0.62969434,High
Removal of anterior spinal instrumentation,High,0.54142326,High
Removal of growth of peripheral nerve or nerve lining,High,0.60789233,High
Open treatment of broken wrist,Moderate-High,0.48738295,High
Fusion of part of wrist joint,Very-High,0.837704,High
Transplant of tendon of hand,High,0.9701971,High
Removal of excessive skin of upper eyelid,High,0.94974357,High
Placement of (up to 4 centimeter length) arm or leg nerve graft,High,0.9946536,High
Removal of stomach reduction device and port beneath the skin using an endoscope,High,0.8468872,High
Anesthesia for procedure on esophagus,Moderate-Low,0.87009746,High
"Removal or crushing kidney stone (over 2 centimeters) or insert kidney stent using an endoscope, accessed through the skin",High,0.9066375,High
Repair of rectal prolapse with partial removal of lower large bowel using an endoscope,High,0.97191423,High
Partial removal of breast and underarm lymph nodes,High,0.6808198,High
Incision of shin and outer lower leg bones,High,0.67108244,High
Anesthesia for procedure on arteries of lower leg including bypass graft,Moderate-High,0.49095136,High
Creation of brain fluid drainage shunt,Very-High,0.8481155,High
"Catheter based closure of congenital heart defect with implant, accessed through the skin",Very-High,0.68320674,High
Insertion of drainage device and creation of fluid reservoir in front chamber of eye,Moderate-Low,0.5788717,High
"Suture of peripheral nerve, arm or leg, with relocation to new site",High,0.9095815,High
"Anesthesia for open or endoscopic amputation of arm, shoulder blade, and collar bone",Moderate-High,0.67717195,High
Closure of abnormal drainage tract of small bowel,High,0.5576284,High
"Insertion of posterior spinal instrumentation at base of neck for stabilization, 1 interspace",High,0.95723057,High
Insertion of prosthetic material to enlarge lower jaw bone,Very-High,0.7340652,High
Removal of pressure sore and bone at sacrum with skin graft,High,0.9572805,High
"Suture of multiple small bowel ulcers, defects, wounds, injuries, or rupture",High,0.9813586,High
Vaginal removal of uterus and vagina with repair of herniated bowel into rectum or vagina,High,0.9539131,High
Removal of (less than 5 centimeters) tissue growth of pelvis or hip,High,0.71223193,High
Removal of dead or infected foot joint tissue using an endoscope,High,0.49897635,High
Connection of extra urinary duct (ureter) to bladder,High,0.49113458,High
Repair of bladder canal (urethra) and/or lower bladder for incontinence,Moderate-High,0.73950905,High
"Suture of large bowel ulcer, defect, wound, injury, or rupture",High,0.9425775,High
Removal and reconnection of diseased or injured portion of urinary duct (ureter),High,0.96366364,High
Abdominal removal of uterus,Moderate-High,0.5229105,High
Excision of corneal tissue to correct astigmatism,Very-High,0.75230324,High
Repair of the muscle separating the chest and abdominal cavities,High,0.9930299,High
Open treatment of broken and/or dislocated upper or lower arm bones at elbow with implant,High,0.8982686,High
Total removal of breast,Very-High,0.65061617,High
Removal of fluid-filled sac (bursa) of wrist joint lining or forearm tendon,High,0.8932677,High
Cesarean delivery after vaginal delivery attempt due to prior cesarean delivery,High,0.9218711,High
"Removal of thymus gland surrounding lymph nodes, sternal or chest approach",High,0.9697496,High
Incision to repair wrist joint with repair of cartilage,High,0.8155058,High
Repair of stomach outlet muscle and severing of vagus nerve,Moderate-High,0.49612075,High
"Reconstruction of bladder canal (urethra), male",High,0.8350155,High
Release of capsule of ankle joint,Moderate-High,0.80291086,High
Destruction of kidney growths using an endoscope,High,0.87337255,High
Removal of air sac of lung,High,0.8731527,High
Creation of small bowel opening using an endoscope,High,0.53170675,High
Incision of nasal sinus with placement of bone graft,High,0.60213,High
Procedure on abdomen using an endoscope,Moderate-Low,0.4109945,High
Fusion of knee,High,0.8431734,High
Anchoring of biceps tendon,High,0.89899665,High
Removal (3 centimeters or greater) tissue growth of hand or finger,High,0.79620486,High
Removal of gallbladder with exploration of common bile duct,High,0.96356887,High
Removal (3 centimeters or greater) tissue growth at forearm and/or wrist,High,0.36818114,High
Repair of knee joint with bone graft and hardware using an endoscope,High,0.89154166,High
Tying off congenital blood flow tract defect,Moderate-High,0.9432027,High
Stereotactic treatment of brain growth,Very-High,0.7686352,High
Tying or stapling of perforation at junction of esophagus and stomach,High,0.944567,High
Repair of blood vessel of neck with graft,High,0.79730624,High
Removal and replacement of inflatable bladder canal (urethra) or bladder neck sphincter,High,0.6391779,High
"Placement of stent of biliary duct, accessed through the skin with imaging including radiological supervision and interpretation",Moderate-Low,0.35329625,High
Removal (5 centimeters or greater) tissue growth in abdominal wall,Very-High,0.641537,High
Exploration of nasal sinus using an endoscope,Moderate-High,0.4803731,High
Repair of bladder canal (urethra) and/or lower bladder for incontinence,Moderate-High,0.73950905,High
"Abdominal removal of uterus (greater than 250 grams), tubes, and/or ovaries using an endoscope",High,0.9467582,High
Incision of nasal sinus,Moderate-High,0.6502233,High
Removal of loose or foreign body of shoulder using an endoscope,High,0.99301004,High
Bypass of diseased or blocked artery (neck to brain artery),High,0.862932,High
Removal (less than 3 centimeters) tissue growth of hand or finger,High,0.6436483,High
Removal or shaving of knee joint cartilage using an endoscope,High,0.91741824,High
Incision of shin bone,Moderate-High,0.49866438,High
Partial removal of pancreatic and common bile ducts,High,0.9635692,High
"Exploration of abdomen for postsurgical bleeding, blood clot, or infection",Very-High,0.42723662,High
Reconstruction of lower jaw or cheek bone with implant,Very-High,0.907985,High
Closure of abnormal drainage tract within small bowel or small to large bowel,High,0.9033668,High
Open treatment of collar bone and shoulder joint dislocation with tissue graft,High,0.83993405,High
Open treatment of hinge of jaw bone fracture,High,0.8939749,High
Bypass of diseased or blocked artery (groin to upper leg artery),High,0.9839987,High
Treatment of broken shin bone,High,0.84482116,High
Realignment of the eye with repair of two horizontal eye muscles,High,0.97434765,High
Open treatment of broken thigh bone,High,0.89919424,High
Total removal of thyroid lobe on one side of the neck plus partial removal of thyroid lobe on the opposite side of the neck including the tissue in between,Moderate-High,0.7498376,High
Repair of ankle joint with revision of prosthesis,High,0.7776355,High
