description,y_pred,y_conf,y_true
Incision of should joint capsule using an endoscope,Moderate-High,0.4735515,Very-High
"Stereotactic biopsy, aspiration, or excision of brain lesion",Very-High,0.82436687,Very-High
Implantation of brain electrode for seizure monitoring,Moderate-Low,0.3423114,Very-High
Heart artery bypass to repair multiple arteries,Very-High,0.97398156,Very-High
Revision to reshape nasal bones and tip of nose after previous repair,Very-High,0.61741775,Very-High
Removal of lower spine bone with release of frayed spinal cord,Very-High,0.97815096,Very-High
Exploration of the brain,Very-High,0.73203975,Very-High
Reconstruction of jaw bones with insertion of hardware,Very-High,0.6809572,Very-High
Removal or biopsy of lower spine bone growth,Very-High,0.89306635,Very-High
"Removal of middle spine bone growth, transthoracic approach",Very-High,0.83312994,Very-High
Closure of congenital multiple opening defects in wall between two upper and lower heart chambers,High,0.94701827,Very-High
"Fusion of spine bones for correction of deformity, posterior approach, 7 to 12 vertebral segments",Very-High,0.9110894,Very-High
Repair of diseased or ruptured bulging (aneurysm) of abdominal aorta,Very-High,0.5207674,Very-High
Removal of growth on outside of heart,High,0.7112521,Very-High
Replacement of left lower heart chamber valve using artificial valve on heart-lung machine,Very-High,0.98772985,Very-High
"Replacement of aortic valve with prosthetic valve, open procedure",Very-High,0.82078,Very-High
Removal of upper arm bone growth,High,0.47520772,Very-High
Stereotactic insertion of catheters or probes for radiation source,High,0.913865,Very-High
Removal or biopsy of lower spine bone growth,Very-High,0.89306635,Very-High
Removal of growth of peripheral nerve or nerve lining,Moderate-Low,0.5468716,Very-High
"Removal of tongue, floor of mouth, jaw bone, tissue, and lymph nodes",Very-High,0.88483953,Very-High
Diaphragm procedure,High,0.75963223,Very-High
Stereotactic treatment of brain growth,Very-High,0.63525105,Very-High
Removal of inner ear canal and removal of mastoid bone,High,0.9876556,Very-High
Reconstruction of lower jaw bone with insertion of bone plate,High,0.5589974,Very-High
Stereotactic treatment of spine growth,High,0.3614854,Very-High
Removal of skull bone behind ear to approach brain lesion,Very-High,0.98109645,Very-High
Removal of bladder,Moderate-High,0.46250975,Very-High
Impression and preparation of eye socket prosthesis,Very-High,0.7917755,Very-High
Insertion of artificial valve between left heart chambers on heart-lung machine,Very-High,0.9796123,Very-High
Laser vaporization of prostate including control of bleeding using an endoscope,High,0.3783483,Very-High
Removal of brain tumor,Very-High,0.9914914,Very-High
Removal of esophagus,High,0.3448194,Very-High
Removal of large bowel with attachment of small bowel to rectum or creation of small bowel opening using an endoscope,Very-High,0.9566397,Very-High
Repair of defect of aorta in chest,Very-High,0.48071817,Very-High
"Removal of voice box and throat, muscle, lymph nodes, and glands with reconstruction of defect",Very-High,0.95935434,Very-High
Stomach reduction procedure with partial removal of stomach using an endoscope,High,0.7399643,Very-High
Heart artery bypass to repair one artery,Very-High,0.76825947,Very-High
Repair of heart valve between right chambers with insertion of prosthetic valve ring,Very-High,0.9856441,Very-High
Removal of pancreas,Very-High,0.84344614,Very-High
Placement of multiple (up to 4 centimeter length) hand or foot nerve grafts,High,0.8836327,Very-High
Vaginal delivery after prior cesarean delivery,High,0.43681976,Very-High
Removal of large bowel and rectum with creation of small bowel opening,Very-High,0.9949944,Very-High
Opening of inner ear canal,High,0.72461337,Very-High
Implantation of spinal neurostimulator electrodes,Very-High,0.45047042,Very-High
Creation of drainage tract for spinal fluid,High,0.6583041,Very-High
Replacement of aortic valve with prosthetic valve accessed through the skin,Very-High,0.681403,Very-High
Drainage or removal of liver duct stone,High,0.83494955,Very-High
"Removal of abdominal lining, uterus, both ovaries and fallopian tubes, and pelvic and aortic lymph nodes with tumor reduction",Very-High,0.762982,Very-High
Partial removal of heart muscle,Moderate-High,0.36716276,Very-High
Exploration of the brain,Very-High,0.73203975,Very-High
Destruction of prostate gland using ultrasound guidance,Very-High,0.67553186,Very-High
"Insertion of stents into artery in one leg, endovascular, accessed through the skin or open procedure",Moderate-Low,0.8850586,Very-High
Removal of lung using an endoscope,Very-High,0.36337402,Very-High
Repair of shoulder rotator cuff using an endoscope,High,0.5516732,Very-High
Release of facial nerve,Moderate-High,0.4224409,Very-High
Surgical removal of prostate and surrounding lymph nodes using an endoscope,Very-High,0.5241157,Very-High
Repair of wound to heart,Very-High,0.67087096,Very-High
"Removal of membrane from the retina, pars plana approach",Very-High,0.48096296,Very-High
Removal of valve between right upper and lower chambers on heart-lung machine,Very-High,0.89741355,Very-High
Repair of lung airway,High,0.56402206,Very-High
"Fusion of lower spine bones with removal of disc, posterior approach",Very-High,0.51665187,Very-High
Open treatment of broken and/or dislocated upper spine bones,Very-High,0.56189793,Very-High
"Removal of middle spine bone with release of spinal cord and/or nerves, transthoracic approach",Moderate-Low,0.5755732,Very-High
Repair of posterior cruciate ligament of knee with assistance of an endoscope,Very-High,0.869908,Very-High
Removal (5 centimeters or greater) tissue growth of pelvis or hip,Very-High,0.3954193,Very-High
Repair of abnormal artery-vein connection in brain,Very-High,0.7689214,Very-High
Repair of eardrum and ear canal with removal of mastoid bone,High,0.5935711,Very-High
Partial removal of voice box,Very-High,0.39633882,Very-High
"Insertion of stents into arteries in one leg, endovascular, accessed through the skin or open procedure",Moderate-High,0.43593284,Very-High
Repair of blood vessel of neck with vein graft,High,0.71245056,Very-High
Patient-derived cartilage grafts at knee joint using an endoscope,High,0.8886902,Very-High
Open treatment of depressed frontal sinus fracture,Very-High,0.8673552,Very-High
Repair of diseased or bulging (aneurysm) artery of abdominal aorta,High,0.6418254,Very-High
Heart artery bypass to repair multiple arteries,Very-High,0.97398156,Very-High
Repair of diseased or ruptured bulging (aneurysm) artery of abdominal aorta,High,0.51064533,Very-High
Incision of pelvic and thigh bone,High,0.7185035,Very-High
Repair of non-healed wrist bone,High,0.6151461,Very-High
Partial removal of stomach,High,0.33386162,Very-High
Plastic surgery to reconstruct breast with abdominal muscle flap,Very-High,0.92840385,Very-High
Removal or biopsy of upper spine bone growth,Very-High,0.79415524,Very-High
Placement of graft to aorta on heart-lung machine,Very-High,0.94376767,Very-High
Transplant of tendon to ring and small fingers,High,0.97935975,Very-High
Transplantation of donor pancreas,Very-High,0.48949584,Very-High
Removal of voice box,Very-High,0.5216921,Very-High
Removal of bone and growth in cavity behind eye,Very-High,0.6788946,Very-High
Partial reconstruction of lower jaw or cheek bone with insertion of implant,Very-High,0.8046723,Very-High
Incision of forehead bone for excision of pituitary gland tumor,Very-High,0.48746008,Very-High
Repair of artificial heart valve on heart-lung machine,Very-High,0.9161441,Very-High
"Fusion of lower spine bones with removal of disc, posterior or posterolateral approach",Moderate-Low,0.4343121,Very-High
"Connection of vena cava and portal vein of liver, open procedure",High,0.8646642,Very-High
Bypass of diseased or blocked artery (aorta to upper leg artery),Very-High,0.55783224,Very-High
Heart artery bypass to repair one artery,Very-High,0.76825947,Very-High
Removal of portion of temporal bone including removal of mastoid bone,Very-High,0.92405814,Very-High
Removal of vaginal and surrounding tissue,High,0.58620197,Very-High
Partial removal of large bowel and reattachment to rectum and creation of large bowel opening,Very-High,0.8495219,Very-High
Replacement of valve at right lower heart chamber,Very-High,0.8328577,Very-High
Aspiration of blood accumulation in brain,Very-High,0.7418601,Very-High
Replantation of amputated thumb,Moderate-High,0.5015306,Very-High
Partial removal of rectum and attachment of small bowel to anus,High,0.5004662,Very-High
"Removal of rectum, open abdominal and rectal procedure",Very-High,0.70445144,Very-High
Reshaping of skull bone defect,Very-High,0.87169355,Very-High
"Closure of abnormal drainage tract from chest cavity to lung airway, open procedure",Very-High,0.6879682,Very-High
Plastic surgery to reconstruct breast,Very-High,0.40563375,Very-High
Insertion of adjustable stomach reduction device using an endoscope,High,0.7856978,Very-High
"Cystourethroscopy, with insertion of transprostatic implant; 1 to 3 implants",Very-High,0.5544636,Very-High
"Removal of plaque in artery in one leg, endovascular, accessed through the skin or open procedure",Very-High,0.6233688,Very-High
Closure of congenital single opening in wall between lower heart chambers,Very-High,0.78302145,Very-High
Placement of graft to aorta on heart-lung machine,Very-High,0.94376767,Very-High
Bladder procedure using an endoscope,Moderate-High,0.405662,Very-High
Repair of valve flaps between left heart chambers on heart-lung machine,Very-High,0.9872289,Very-High
Removal of growth of temporal bone,Very-High,0.89024484,Very-High
Plastic surgery to reconstruct breast with abdominal muscle flap,Very-High,0.92840385,Very-High
Heart artery bypass to repair multiple arteries,Very-High,0.97398156,Very-High
"Implantation of donor cartilage cells into knee bone, open procedure",High,0.9072106,Very-High
Elevation of depressed skull fracture,Very-High,0.95875084,Very-High
Reconstruction of midface bones,Very-High,0.7605654,Very-High
"Removal of tongue, floor of mouth, soft tissue, and lymph nodes",High,0.47344905,Very-High
Creation of small bowel pouch with valve,Very-High,0.94792634,Very-High
Release ear canal,Very-High,0.3058223,Very-High
Implantation of cochlear device,Very-High,0.5685888,Very-High
"Implantation of donor cartilage cells into foot joint with grafts, open procedure",Moderate-Low,0.50284624,Very-High
Reconstruction of vena cava,High,0.6395753,Very-High
Anesthesia for heart or heart-lung transplant,Very-High,0.83116,Very-High
"Placement of graft for repair of aorta with radiological supervision and interpretation, with 1 artery prostheses",Very-High,0.5614122,Very-High
Open treatment of broken nasal and cheek bones,High,0.69263726,Very-High
Aspiration of blood accumulation in brain,Very-High,0.7418601,Very-High
Repair of (less than 5 centimeter diameter) spinal cord defect,High,0.99385506,Very-High
Bypass of diseased or blocked artery (abdominal to abdominal artery),High,0.5565467,Very-High
"Fusion of spine bones with removal of disc at lower spinal column, anterior approach",Very-High,0.83542746,Very-High
Repair to restore urine flow in urinary duct (ureter),Low,0.9502589,Very-High
"Placement of graft for repair of aorta with radiological supervision and interpretation, with 3 artery prostheses",Very-High,0.89642453,Very-High
