description,y_pred,y_conf,y_true
Bypass of diseased or blocked artery (aorta to groin to opposite groin artery),Very-High,0.7725422,High
Removal of permanent right heart electrodes and pacemaker,Moderate-High,0.8111639,High
Revision of large bowel opening and hernia repair,High,0.9598141,High
Incision to repair ankle joint bone,High,0.86227936,High
Removal of growth of peripheral nerve or nerve lining,High,0.75178576,High
Muscle flap wound repair at head and neck,High,0.87010247,High
"Insertion of posterior spinal instrumentation for spinal stabilization, 13 or more vertebral segments",High,0.92837274,High
Bypass graft of neck artery,High,0.8981344,High
Reconstruction of nipple or area around nipple,High,0.5888982,High
"Replacement of aortic valve with prosthetic valve, accessed through the skin",High,0.7244958,High
Decompression of eye bone using an endoscope,High,0.9667118,High
Repair of diseased or bulging (aneurysm) artery of upper thigh,High,0.9956115,High
Removal of loose or foreign body of hip joint using an endoscope,High,0.9893511,High
Removal of thyroid,High,0.98958695,High
Revision and replacement of spinal neurostimulator electrodes,Very-High,0.9693987,High
Anesthesia for removal of pelvic bone tumor,Moderate-High,0.848329,High
Shortening of one of the forearm bones,High,0.82733315,High
Injection of bone cement into body of middle or lower spine bone accessed through the skin using imaging guidance,High,0.4063458,High
"Removal of membrane from the retina, pars plana approach",High,0.8258819,High
"Insertion of hardware to dislocated hand bone at wrist joint with manipulation, accessed through the skin",Moderate-High,0.7741392,High
Repair to increase depth of mouth,Very-High,0.9494145,High
Partial removal of spine bone and growth at lower spinal column,High,0.94172156,High
Repair of openings in nasal cartilage,High,0.9908885,High
Open treatment of broken jaw or cheek bone,Moderate-High,0.50688416,High
Complete removal of tongue and surrounding lymph nodes on one side of neck,Very-High,0.97332776,Very-High
Repair of brain covering by tissue or synthetic graft,Very-High,0.88523144,Very-High
Revision of total elbow repair,High,0.66329813,Very-High
Partial removal of liver lobe,High,0.5609109,Very-High
"Destruction of 1 or more bone growths, accessed through the skin",Very-High,0.8252222,Very-High
Removal of bile duct growth,Very-High,0.5072658,Very-High
Removal of pituitary gland tumor using an endoscope,Very-High,0.8429388,Very-High
"Insertion of breast prosthesis at time of breast repositioning, removal or reconstruction",Very-High,0.69369334,Very-High
Connection of bile duct to small bowel,Very-High,0.97994137,Very-High
Removal of voice box,Very-High,0.4734548,Very-High
Dilation of nasal sinus using an endoscope,Very-High,0.89247376,Very-High
Repair of diseased or ruptured bulging (aneurysm) artery of abdominal organ,Very-High,0.713021,Very-High
Removal of sac that covers the heart,Moderate-High,0.6379485,Very-High
Transplantation of donor bone marrow or blood-derived stem cells,High,0.5584682,Very-High
Incision of vagus nerves of stomach using an endoscope,Moderate-High,0.6998478,Very-High
Reconstruction of bone around spinal canal with release of spinal cord,Very-High,0.98984116,Very-High
"Removal of tongue, floor of mouth, and jaw bone",Very-High,0.88209337,Very-High
Creation of brain fluid drainage shunt,Very-High,0.9832871,Very-High
Aspiration of blood accumulation in brain,Very-High,0.9737442,Very-High
"Occlusion of venous malformations (other than hemorrhage) with radiological supervision and interpretation, roadmapping, and imaging guidance",Very-High,0.731526,Very-High
"Occlusion of abnormal artery, accessed through the skin",Very-High,0.7562662,Very-High
Replacement and enlargement of left lower heart valve,Very-High,0.9767271,Very-High
Insertion of lower heart chamber blood flow assist device,Very-High,0.913386,Very-High
Partial removal of liver lobe,High,0.5609109,Very-High
Revision of artificial upper spine disc,Very-High,0.970423,Very-High
Removal of excessive skin and tissue beneath the skin of hip,High,0.50734776,Very-High
Connection of urinary duct (ureter) to small bowel with creation of opening,Very-High,0.9010112,Very-High
Removal of growth of upper arm bone,Very-High,0.57333773,Very-High
Enlargement of blood outflow tract in right lower heart chamber,Very-High,0.80220705,Very-High
Placement of multiple (up to 4 centimeter length) arm or leg nerve grafts,High,0.9538121,Very-High
Repair of narrowing of pulmonary (lung) artery on heart-lung machine,Very-High,0.8781318,Very-High
Repair of lower jaw bone with bone graft,High,0.68565047,Very-High
"Excision of blood clot and/or infusion to dissolve blood clot and balloon dilation of dialysis segment, accessed through the skin, with imaging including radiological supervision and interpretation",High,0.53364956,Very-High
Repair of shoulder socket cartilage using an endoscope,High,0.9841644,Very-High
Excision of lobe of brain,Very-High,0.96963173,Very-High
Removal of remaining lung after prior lung surgery,Very-High,0.7905012,Very-High
"Partial removal of lower esophagus, open chest and abdominal procedure or open abdominal procedure",Very-High,0.8775701,Very-High
Removal of lower spine bone and growth,Very-High,0.98491645,Very-High
"Removal of rectum with creation of large bowel opening through using an endoscope, abdominoperineal approach",Very-High,0.8541284,Very-High
Replacement of lower heart chamber assistive blood flow devices,Very-High,0.99198735,Very-High
Implantation or replacement of programmable spinal canal drug infusion pump,Very-High,0.51350546,Very-High
"Removal of lower or sacral spine bone growth, transperitoneal or retroperitoneal approach",Very-High,0.9465742,Very-High
Removal or biopsy of upper spine bone growth,Very-High,0.9958625,Very-High
Repair of knee joint with hinged prosthesis,High,0.9704527,Very-High
Removal of end portion of stomach with attachment to small bowel,Very-High,0.42797604,Very-High
"Repair of eardrum, ear canal, and bones",High,0.5972535,Very-High
Removal or biopsy of lower spine bone growth,Very-High,0.98659885,Very-High
"Repair of eardrum, ear canal, and bones with insertion of prosthesis",Very-High,0.5630418,Very-High
Removal of throat tissue,Very-High,0.9323934,Very-High
Repair of membrane covering the brain,Very-High,0.9104365,Very-High
"Connection of vena cava and portal vein of liver, open procedure",High,0.81851465,Very-High
Insertion of adjustable stomach reduction device using an endoscope,Moderate-Low,0.38171494,Very-High
Replacement of aortic valve with prosthetic valve accessed through the skin,Very-High,0.5806745,Very-High
Repair to restore urine flow in urinary duct (ureter),High,0.6503782,Very-High
Placement of graft to repair abnormal heart artery,High,0.7157063,Very-High
Stereotactic implantation of brain electrodes for seizure monitoring,Very-High,0.8539868,Very-High
Removal of brain tissue to relieve seizure activity,Very-High,0.98584414,Very-High
Bypass of diseased or blocked artery (groin to abdominal artery),Very-High,0.8553699,Very-High
Enlargement of the bladder using a portion of bowel,Very-High,0.8532973,Very-High
Repair of blood vessel of abdomen with vein graft,Very-High,0.9167808,Very-High
Removal of bladder with transplantation of urinary ducts (ureters) to small or large bowel with creation of urinary opening,Very-High,0.9819083,Very-High
Partial removal of bone with release of spinal cord or spinal nerves of 1 interspace in upper spine,Very-High,0.9712279,Very-High
Stereotactic treatment of brain growth,Very-High,0.80174905,Very-High
Transplantation of donor kidney,High,0.76016486,Very-High
Partial removal of voice box,Very-High,0.89663637,Very-High
"Stereotactic biopsy, aspiration, or excision of brain lesion",Very-High,0.99148506,Very-High
Enlargement of blood outflow tract in right lower heart chamber,Very-High,0.80220705,Very-High
Incision of forehead bone for excision of pituitary gland tumor,Very-High,0.36985347,Very-High
Removal of growth in heart on heart-lung machine,Very-High,0.88062865,Very-High
Reshaping of bony cartilage dividing nasal passages,Very-High,0.89452016,Very-High
Replacement of lower heart chamber assistive blood flow devices on heart-lung machine,Very-High,0.99449474,Very-High
Heart artery bypass to repair multiple arteries,Very-High,0.9976471,Very-High
"Repair of eardrum, ear canal and bones with removal of mastoid bone",Very-High,0.9828264,Very-High
Excision of abnormal blood vessel at skull base or upper spine bones,Very-High,0.98581576,Very-High
Routine obstetric care following attempted vaginal delivery after previous cesarean delivery,Very-High,0.8996813,Very-High
Removal of lung and portion of windpipe cartilage,High,0.4516868,Very-High
Repair of anterior cruciate ligament of knee with assistance of an endoscope,Very-High,0.95515865,Very-High
Replacement of aortic valve with prosthetic valve,Very-High,0.96425736,Very-High
"Implantation of spinal neurostimulator electrodes, accessed through the skin",High,0.47567302,Very-High
Removal of prostate gland and surrounding lymph nodes on both sides of the pelvis through abdominal incision,Very-High,0.867595,Very-High
Removal or biopsy of middle spine bone growth,Very-High,0.9924585,Very-High
Partial removal of bone with release of upper spinal cord or spinal nerves,Very-High,0.9551952,Very-High
Repair of congenital defect between both upper and lower heart chambers,High,0.7449398,Very-High
Open treatment of broken of lower forearm or growth plate separation with insertion of hardware 3 or more fragments,High,0.96543014,Very-High
Reconstruction of hip socket and repair of thigh bone using an endoscope,High,0.5874301,Very-High
Partial removal of voice box,Very-High,0.89663637,Very-High
Plastic surgery to reconstruct breast,Very-High,0.9669106,Very-High
Removal of growth of thigh or knee bone,Very-High,0.75918424,Very-High
Repair of hinged joint of upper and lower jaw bones,High,0.972454,Very-High
Removal of sac that covers the heart,Moderate-High,0.6379485,Very-High
Insertion of lower spine spinous process distraction device using imaging guidance,Moderate-High,0.8261121,Very-High
Removal of stomach with upper small bowel attachment to esophagus,Very-High,0.9765489,Very-High
Removal of eye contents with muscle or flap graft,High,0.8032794,Very-High
Insertion of permanent ocular prosthesis into orbit with muscle attachment,High,0.6173349,Very-High
Implantation of neurostimulator electrodes in brain,Moderate-Low,0.4407581,Very-High
Removal or biopsy of middle spine bone growth,Very-High,0.9924585,Very-High
"Removal of tongue, floor of mouth, soft tissue, and lymph nodes",Very-High,0.3937116,Very-High
Removal of upper spine disc and release of spinal cord and/or nerves,Moderate-High,0.53862804,Very-High
Creation of brain lesion by stereotactic method,Very-High,0.98960423,Very-High
"Fusion of lower spine bones with removal of disc, lateral approach",Very-High,0.8830922,Very-High
